Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,race_name,year,LapTimeSec,CompoundNum,TireLifeSq,LapNum,DriverFastLap,DeltaFromFastest,DeltaNormalized
0 days 02:29:18.343000,STR,18,0 days 00:01:37.579000,52.0,3.0,,,0 days 00:00:31.121000,0 days 00:00:42.501000,0 days 00:00:23.957000,0 days 02:28:11.942000,0 days 02:28:54.443000,0 days 02:29:18.400000,235.0,259.0,281.0,299.0,False,HARD,22.0,True,Aston Martin,0 days 02:27:40.764000,,1,6.0,,,False,True,Bahrain2023,2023,97.579,2,484.0,52.0,96.546,1.032999999999987,-0.010000000000005116
0 days 02:30:56.722000,STR,18,0 days 00:01:38.379000,53.0,3.0,,,0 days 00:00:31.162000,0 days 00:00:43.275000,0 days 00:00:23.942000,0 days 02:29:49.562000,0 days 02:30:32.837000,0 days 02:30:56.779000,234.0,260.0,281.0,300.0,False,HARD,23.0,True,Aston Martin,0 days 02:29:18.343000,,1,6.0,,,False,True,Bahrain2023,2023,98.379,2,529.0,53.0,96.546,1.8329999999999984,0.6009999999999991
0 days 02:32:34.319000,STR,18,0 days 00:01:37.597000,54.0,3.0,,,0 days 00:00:31.110000,0 days 00:00:42.373000,0 days 00:00:24.114000,0 days 02:31:27.889000,0 days 02:32:10.262000,0 days 02:32:34.376000,234.0,261.0,281.0,300.0,False,HARD,24.0,True,Aston Martin,0 days 02:30:56.722000,,1,6.0,,,False,True,Bahrain2023,2023,97.597,2,576.0,54.0,96.546,1.0509999999999877,-0.14100000000000534
0 days 02:34:12.020000,STR,18,0 days 00:01:37.701000,55.0,3.0,,,0 days 00:00:31.149000,0 days 00:00:42.517000,0 days 00:00:24.035000,0 days 02:33:05.525000,0 days 02:33:48.042000,0 days 02:34:12.077000,233.0,259.0,281.0,301.0,False,HARD,25.0,True,Aston Martin,0 days 02:32:34.319000,,1,6.0,,,False,True,Bahrain2023,2023,97.701,2,625.0,55.0,96.546,1.154999999999987,-0.12000000000000455
0 days 02:35:50.130000,STR,18,0 days 00:01:38.110000,56.0,3.0,,,0 days 00:00:31.287000,0 days 00:00:42.737000,0 days 00:00:24.086000,0 days 02:34:43.364000,0 days 02:35:26.101000,0 days 02:35:50.187000,234.0,257.0,280.0,301.0,False,HARD,26.0,True,Aston Martin,0 days 02:34:12.020000,,1,6.0,,,False,True,Bahrain2023,2023,98.11,2,676.0,56.0,96.546,1.563999999999993,-0.0005000000000023874
0 days 02:37:28.121000,STR,18,0 days 00:01:37.991000,57.0,3.0,,,0 days 00:00:31.194000,0 days 00:00:42.650000,0 days 00:00:24.147000,0 days 02:36:21.381000,0 days 02:37:04.031000,0 days 02:37:28.178000,234.0,257.0,281.0,300.0,False,HARD,27.0,True,Aston Martin,0 days 02:35:50.130000,,1,6.0,,,False,True,Bahrain2023,2023,97.991,2,729.0,57.0,96.546,1.4449999999999932,-0.030000000000001137
0 days 01:06:04.205000,SAR,2,0 days 00:01:40.467000,2.0,1.0,,,0 days 00:00:31.795000,0 days 00:00:43.956000,0 days 00:00:24.716000,0 days 01:04:55.537000,0 days 01:05:39.493000,0 days 01:06:04.209000,231.0,248.0,283.0,309.0,True,SOFT,2.0,True,Williams,0 days 01:04:23.738000,,21,13.0,,,False,True,Bahrain2023,2023,100.467,0,4.0,2.0,96.037,4.429999999999993,0.04799999999998761
0 days 01:07:44.554000,SAR,2,0 days 00:01:40.349000,3.0,1.0,,,0 days 00:00:31.746000,0 days 00:00:43.800000,0 days 00:00:24.803000,0 days 01:06:35.955000,0 days 01:07:19.755000,0 days 01:07:44.558000,231.0,245.0,288.0,300.0,True,SOFT,3.0,True,Williams,0 days 01:06:04.205000,,1,13.0,,,False,True,Bahrain2023,2023,100.349,0,9.0,3.0,96.037,4.311999999999998,0.4865000000000066
0 days 01:09:25.198000,SAR,2,0 days 00:01:40.644000,4.0,1.0,,,0 days 00:00:31.421000,0 days 00:00:44.124000,0 days 00:00:25.099000,0 days 01:08:15.979000,0 days 01:09:00.103000,0 days 01:09:25.202000,228.0,242.0,288.0,327.0,False,SOFT,4.0,True,Williams,0 days 01:07:44.554000,,1,13.0,,,False,True,Bahrain2023,2023,100.644,0,16.0,4.0,96.037,4.606999999999999,0.8520000000000039
0 days 01:11:06.100000,SAR,2,0 days 00:01:40.902000,5.0,1.0,,,0 days 00:00:31.603000,0 days 00:00:44.497000,0 days 00:00:24.802000,0 days 01:09:56.805000,0 days 01:10:41.302000,0 days 01:11:06.104000,229.0,243.0,282.0,310.0,False,SOFT,5.0,True,Williams,0 days 01:09:25.198000,,1,13.0,,,False,True,Bahrain2023,2023,100.902,0,25.0,5.0,96.037,4.864999999999995,0.284000000000006
0 days 01:12:46.891000,SAR,2,0 days 00:01:40.791000,6.0,1.0,,,0 days 00:00:31.776000,0 days 00:00:44.129000,0 days 00:00:24.886000,0 days 01:11:37.880000,0 days 01:12:22.009000,0 days 01:12:46.895000,230.0,240.0,287.0,303.0,False,SOFT,6.0,True,Williams,0 days 01:11:06.100000,,1,13.0,,,False,True,Bahrain2023,2023,100.791,0,36.0,6.0,96.037,4.753999999999991,0.2535000000000025
0 days 01:14:27.783000,SAR,2,0 days 00:01:40.892000,7.0,1.0,,,0 days 00:00:31.801000,0 days 00:00:44.190000,0 days 00:00:24.901000,0 days 01:13:18.696000,0 days 01:14:02.886000,0 days 01:14:27.787000,227.0,246.0,287.0,308.0,False,SOFT,7.0,True,Williams,0 days 01:12:46.891000,,1,13.0,,,False,True,Bahrain2023,2023,100.892,0,49.0,7.0,96.037,4.85499999999999,0.28700000000000614
0 days 01:16:08.651000,SAR,2,0 days 00:01:40.868000,8.0,1.0,,,0 days 00:00:31.647000,0 days 00:00:44.392000,0 days 00:00:24.829000,0 days 01:14:59.434000,0 days 01:15:43.826000,0 days 01:16:08.655000,231.0,245.0,286.0,312.0,False,SOFT,8.0,True,Williams,0 days 01:14:27.783000,,1,13.0,,,False,True,Bahrain2023,2023,100.868,0,64.0,8.0,96.037,4.830999999999989,0.16399999999998727
0 days 01:17:49.559000,SAR,2,0 days 00:01:40.908000,9.0,1.0,,,0 days 00:00:31.948000,0 days 00:00:44.066000,0 days 00:00:24.894000,0 days 01:16:40.603000,0 days 01:17:24.669000,0 days 01:17:49.563000,230.0,247.0,287.0,308.0,False,SOFT,9.0,True,Williams,0 days 01:16:08.651000,,1,13.0,,,False,True,Bahrain2023,2023,100.908,0,81.0,9.0,96.037,4.870999999999995,0.125
0 days 01:19:30.692000,SAR,2,0 days 00:01:41.133000,10.0,1.0,,,0 days 00:00:31.594000,0 days 00:00:44.481000,0 days 00:00:25.058000,0 days 01:18:21.157000,0 days 01:19:05.638000,0 days 01:19:30.696000,229.0,250.0,281.0,323.0,False,SOFT,10.0,True,Williams,0 days 01:17:49.559000,,1,12.0,,,False,True,Bahrain2023,2023,101.133,0,100.0,10.0,96.037,5.095999999999989,0.45699999999999363
0 days 01:21:12.224000,SAR,2,0 days 00:01:41.532000,11.0,1.0,,,0 days 00:00:32.122000,0 days 00:00:44.370000,0 days 00:00:25.040000,0 days 01:20:02.818000,0 days 01:20:47.188000,0 days 01:21:12.228000,229.0,247.0,280.0,305.0,False,SOFT,11.0,True,Williams,0 days 01:19:30.692000,,1,11.0,,,False,True,Bahrain2023,2023,101.532,0,121.0,11.0,96.037,5.49499999999999,0.6089999999999947
0 days 01:26:34.772000,SAR,2,0 days 00:01:38.413000,14.0,2.0,,,0 days 00:00:31.156000,0 days 00:00:42.959000,0 days 00:00:24.298000,0 days 01:25:27.519000,0 days 01:26:10.478000,0 days 01:26:34.776000,233.0,245.0,287.0,305.0,True,SOFT,2.0,True,Williams,0 days 01:24:56.359000,,1,15.0,,,False,True,Bahrain2023,2023,98.413,0,4.0,14.0,96.037,2.3759999999999906,-0.3725000000000023
0 days 01:28:13.805000,SAR,2,0 days 00:01:39.033000,15.0,2.0,,,0 days 00:00:31.192000,0 days 00:00:43.462000,0 days 00:00:24.379000,0 days 01:27:05.968000,0 days 01:27:49.430000,0 days 01:28:13.809000,226.0,245.0,289.0,314.0,False,SOFT,3.0,True,Williams,0 days 01:26:34.772000,,1,15.0,,,False,True,Bahrain2023,2023,99.033,0,9.0,15.0,96.037,2.995999999999995,0.16400000000000148
0 days 01:29:52.793000,SAR,2,0 days 00:01:38.988000,16.0,2.0,,,0 days 00:00:31.239000,0 days 00:00:43.299000,0 days 00:00:24.450000,0 days 01:28:45.048000,0 days 01:29:28.347000,0 days 01:29:52.797000,231.0,248.0,288.0,326.0,False,SOFT,4.0,True,Williams,0 days 01:28:13.805000,,1,13.0,,,False,True,Bahrain2023,2023,98.988,0,16.0,16.0,96.037,2.9509999999999934,0.17300000000000182
0 days 01:31:32.232000,SAR,2,0 days 00:01:39.439000,17.0,2.0,,,0 days 00:00:31.439000,0 days 00:00:43.542000,0 days 00:00:24.458000,0 days 01:30:24.236000,0 days 01:31:07.778000,0 days 01:31:32.236000,232.0,245.0,283.0,320.0,False,SOFT,5.0,True,Williams,0 days 01:29:52.793000,,1,13.0,,,False,True,Bahrain2023,2023,99.439,0,25.0,17.0,96.037,3.401999999999987,0.6589999999999918
0 days 01:33:11.631000,SAR,2,0 days 00:01:39.399000,18.0,2.0,,,0 days 00:00:31.497000,0 days 00:00:43.423000,0 days 00:00:24.479000,0 days 01:32:03.733000,0 days 01:32:47.156000,0 days 01:33:11.635000,231.0,242.0,282.0,298.0,False,SOFT,6.0,True,Williams,0 days 01:31:32.232000,,1,13.0,,,False,True,Bahrain2023,2023,99.399,0,36.0,18.0,96.037,3.3619999999999948,0.5259999999999962
0 days 01:34:50.851000,SAR,2,0 days 00:01:39.220000,19.0,2.0,,,0 days 00:00:31.300000,0 days 00:00:43.546000,0 days 00:00:24.374000,0 days 01:33:42.935000,0 days 01:34:26.481000,0 days 01:34:50.855000,232.0,246.0,283.0,308.0,False,SOFT,7.0,True,Williams,0 days 01:33:11.631000,,1,13.0,,,False,True,Bahrain2023,2023,99.22,0,49.0,19.0,96.037,3.1829999999999927,0.42600000000000193
0 days 01:36:30.037000,SAR,2,0 days 00:01:39.186000,20.0,2.0,,,0 days 00:00:31.337000,0 days 00:00:43.390000,0 days 00:00:24.459000,0 days 01:35:22.192000,0 days 01:36:05.582000,0 days 01:36:30.041000,233.0,247.0,283.0,308.0,False,SOFT,8.0,True,Williams,0 days 01:34:50.851000,,1,13.0,,,False,True,Bahrain2023,2023,99.186,0,64.0,20.0,96.037,3.149000000000001,0.37700000000000955
0 days 01:38:09.649000,SAR,2,0 days 00:01:39.612000,21.0,2.0,,,0 days 00:00:31.466000,0 days 00:00:43.620000,0 days 00:00:24.526000,0 days 01:37:01.507000,0 days 01:37:45.127000,0 days 01:38:09.653000,231.0,241.0,282.0,307.0,False,SOFT,9.0,True,Williams,0 days 01:36:30.037000,,1,13.0,,,False,True,Bahrain2023,2023,99.612,0,81.0,21.0,96.037,3.5749999999999886,0.7239999999999895
0 days 01:39:49.011000,SAR,2,0 days 00:01:39.362000,22.0,2.0,,,0 days 00:00:31.385000,0 days 00:00:43.461000,0 days 00:00:24.516000,0 days 01:38:41.038000,0 days 01:39:24.499000,0 days 01:39:49.015000,234.0,247.0,283.0,306.0,False,SOFT,10.0,True,Williams,0 days 01:38:09.649000,,1,13.0,,,False,True,Bahrain2023,2023,99.362,0,100.0,22.0,96.037,3.3249999999999886,0.44899999999999807
0 days 01:41:28.703000,SAR,2,0 days 00:01:39.692000,23.0,2.0,,,0 days 00:00:31.630000,0 days 00:00:43.546000,0 days 00:00:24.516000,0 days 01:40:20.645000,0 days 01:41:04.191000,0 days 01:41:28.707000,231.0,248.0,283.0,307.0,False,SOFT,11.0,True,Williams,0 days 01:39:49.011000,,1,13.0,,,False,True,Bahrain2023,2023,99.692,0,121.0,23.0,96.037,3.654999999999987,0.664999999999992
0 days 01:43:08.575000,SAR,2,0 days 00:01:39.872000,24.0,2.0,,,0 days 00:00:31.583000,0 days 00:00:43.663000,0 days 00:00:24.626000,0 days 01:42:00.290000,0 days 01:42:43.953000,0 days 01:43:08.579000,233.0,244.0,282.0,307.0,False,SOFT,12.0,True,Williams,0 days 01:41:28.703000,,1,13.0,,,False,True,Bahrain2023,2023,99.872,0,144.0,24.0,96.037,3.8349999999999937,0.9249999999999972
0 days 01:44:48.409000,SAR,2,0 days 00:01:39.834000,25.0,2.0,,,0 days 00:00:31.581000,0 days 00:00:43.719000,0 days 00:00:24.534000,0 days 01:43:40.160000,0 days 01:44:23.879000,0 days 01:44:48.413000,231.0,249.0,283.0,307.0,False,SOFT,13.0,True,Williams,0 days 01:43:08.575000,,1,13.0,,,False,True,Bahrain2023,2023,99.834,0,169.0,25.0,96.037,3.796999999999997,1.015500000000003
0 days 01:46:28.415000,SAR,2,0 days 00:01:40.006000,26.0,2.0,,,0 days 00:00:31.621000,0 days 00:00:43.912000,0 days 00:00:24.473000,0 days 01:45:20.034000,0 days 01:46:03.946000,0 days 01:46:28.419000,232.0,246.0,282.0,306.0,False,SOFT,14.0,True,Williams,0 days 01:44:48.409000,,1,12.0,,,False,True,Bahrain2023,2023,100.006,0,196.0,26.0,96.037,3.968999999999994,1.524000000000001
0 days 01:48:08.017000,SAR,2,0 days 00:01:39.602000,27.0,2.0,,,0 days 00:00:31.547000,0 days 00:00:43.585000,0 days 00:00:24.470000,0 days 01:46:59.966000,0 days 01:47:43.551000,0 days 01:48:08.021000,233.0,249.0,282.0,307.0,False,SOFT,15.0,True,Williams,0 days 01:46:28.415000,,1,10.0,,,False,True,Bahrain2023,2023,99.602,0,225.0,27.0,96.037,3.5649999999999977,0.8305000000000007
0 days 01:49:47.637000,SAR,2,0 days 00:01:39.620000,28.0,2.0,,,0 days 00:00:31.548000,0 days 00:00:43.544000,0 days 00:00:24.528000,0 days 01:48:39.569000,0 days 01:49:23.113000,0 days 01:49:47.641000,233.0,252.0,281.0,307.0,False,SOFT,16.0,True,Williams,0 days 01:48:08.017000,,1,10.0,,,False,True,Bahrain2023,2023,99.62,0,256.0,28.0,96.037,3.5829999999999984,1.1720000000000113
0 days 01:51:27.310000,SAR,2,0 days 00:01:39.673000,29.0,2.0,,,0 days 00:00:31.672000,0 days 00:00:43.498000,0 days 00:00:24.503000,0 days 01:50:19.313000,0 days 01:51:02.811000,0 days 01:51:27.314000,234.0,252.0,282.0,305.0,False,SOFT,17.0,True,Williams,0 days 01:49:47.637000,,1,10.0,,,False,True,Bahrain2023,2023,99.673,0,289.0,29.0,96.037,3.6359999999999957,1.2930000000000064
0 days 01:56:46.635000,SAR,2,0 days 00:01:37.613000,32.0,3.0,,,0 days 00:00:30.975000,0 days 00:00:42.694000,0 days 00:00:23.944000,0 days 01:55:40.001000,0 days 01:56:22.695000,0 days 01:56:46.639000,233.0,248.0,283.0,305.0,True,HARD,2.0,True,Williams,0 days 01:55:09.022000,,1,14.0,,,False,True,Bahrain2023,2023,97.613,2,4.0,32.0,96.037,1.5759999999999934,-0.19299999999999784
0 days 01:58:24.497000,SAR,2,0 days 00:01:37.862000,33.0,3.0,,,0 days 00:00:31.078000,0 days 00:00:42.708000,0 days 00:00:24.076000,0 days 01:57:17.717000,0 days 01:58:00.425000,0 days 01:58:24.501000,235.0,247.0,283.0,296.0,False,HARD,3.0,True,Williams,0 days 01:56:46.635000,,1,13.0,,,False,True,Bahrain2023,2023,97.862,2,9.0,33.0,96.037,1.8249999999999886,0.0969999999999942
0 days 02:00:02.399000,SAR,2,0 days 00:01:37.902000,34.0,3.0,,,0 days 00:00:31.157000,0 days 00:00:42.798000,0 days 00:00:23.947000,0 days 01:58:55.658000,0 days 01:59:38.456000,0 days 02:00:02.403000,235.0,249.0,283.0,307.0,False,HARD,4.0,True,Williams,0 days 01:58:24.497000,,1,13.0,,,False,True,Bahrain2023,2023,97.902,2,16.0,34.0,96.037,1.8649999999999949,0.0350000000000108
0 days 02:01:40.428000,SAR,2,0 days 00:01:38.029000,35.0,3.0,,,0 days 00:00:31.176000,0 days 00:00:42.790000,0 days 00:00:24.063000,0 days 02:00:33.579000,0 days 02:01:16.369000,0 days 02:01:40.432000,235.0,251.0,283.0,308.0,False,HARD,5.0,True,Williams,0 days 02:00:02.399000,,1,13.0,,,False,True,Bahrain2023,2023,98.029,2,25.0,35.0,96.037,1.9919999999999902,0.17900000000000205
0 days 02:03:18.145000,SAR,2,0 days 00:01:37.717000,36.0,3.0,,,0 days 00:00:31.091000,0 days 00:00:42.688000,0 days 00:00:23.938000,0 days 02:02:11.523000,0 days 02:02:54.211000,0 days 02:03:18.149000,234.0,254.0,283.0,307.0,False,HARD,6.0,True,Williams,0 days 02:01:40.428000,,1,13.0,,,False,True,Bahrain2023,2023,97.717,2,36.0,36.0,96.037,1.6799999999999926,-0.01999999999999602
0 days 02:04:55.976000,SAR,2,0 days 00:01:37.831000,37.0,3.0,,,0 days 00:00:31.087000,0 days 00:00:42.803000,0 days 00:00:23.941000,0 days 02:03:49.236000,0 days 02:04:32.039000,0 days 02:04:55.980000,235.0,252.0,283.0,307.0,False,HARD,7.0,True,Williams,0 days 02:03:18.145000,,1,13.0,,,False,True,Bahrain2023,2023,97.831,2,49.0,37.0,96.037,1.793999999999997,0.009000000000000341
0 days 02:06:33.991000,SAR,2,0 days 00:01:38.015000,38.0,3.0,,,0 days 00:00:31.136000,0 days 00:00:42.813000,0 days 00:00:24.066000,0 days 02:05:27.116000,0 days 02:06:09.929000,0 days 02:06:33.995000,234.0,250.0,283.0,308.0,False,HARD,8.0,True,Williams,0 days 02:04:55.976000,,1,13.0,,,False,True,Bahrain2023,2023,98.015,2,64.0,38.0,96.037,1.9779999999999944,0.17749999999999488
0 days 02:08:11.962000,SAR,2,0 days 00:01:37.971000,39.0,3.0,,,0 days 00:00:31.148000,0 days 00:00:42.760000,0 days 00:00:24.063000,0 days 02:07:05.143000,0 days 02:07:47.903000,0 days 02:08:11.966000,235.0,251.0,282.0,308.0,False,HARD,9.0,True,Williams,0 days 02:06:33.991000,,1,13.0,,,False,True,Bahrain2023,2023,97.971,2,81.0,39.0,96.037,1.9339999999999975,0.1869999999999976
0 days 02:13:47.366000,SAR,2,0 days 00:01:36.037000,42.0,4.0,,,0 days 00:00:30.492000,0 days 00:00:41.875000,0 days 00:00:23.670000,0 days 02:12:41.825000,0 days 02:13:23.700000,0 days 02:13:47.370000,237.0,255.0,285.0,309.0,True,SOFT,2.0,True,Williams,0 days 02:12:11.329000,,1,14.0,,,False,True,Bahrain2023,2023,96.037,0,4.0,42.0,96.037,0.0,-1.0109999999999957
0 days 02:15:24.167000,SAR,2,0 days 00:01:36.801000,43.0,4.0,,,0 days 00:00:30.693000,0 days 00:00:42.146000,0 days 00:00:23.962000,0 days 02:14:18.063000,0 days 02:15:00.209000,0 days 02:15:24.171000,237.0,247.0,290.0,309.0,False,SOFT,3.0,True,Williams,0 days 02:13:47.366000,,1,14.0,,,False,True,Bahrain2023,2023,96.801,0,9.0,43.0,96.037,0.7639999999999958,-0.22700000000000387
0 days 02:17:01.574000,SAR,2,0 days 00:01:37.407000,44.0,4.0,,,0 days 00:00:30.808000,0 days 00:00:42.689000,0 days 00:00:23.910000,0 days 02:15:54.979000,0 days 02:16:37.668000,0 days 02:17:01.578000,235.0,248.0,290.0,323.0,False,SOFT,4.0,True,Williams,0 days 02:15:24.167000,,1,13.0,,,False,True,Bahrain2023,2023,97.407,0,16.0,44.0,96.037,1.3699999999999903,0.1880000000000024
0 days 02:18:39.036000,SAR,2,0 days 00:01:37.462000,45.0,4.0,,,0 days 00:00:30.743000,0 days 00:00:42.757000,0 days 00:00:23.962000,0 days 02:17:32.321000,0 days 02:18:15.078000,0 days 02:18:39.040000,239.0,250.0,293.0,318.0,False,SOFT,5.0,True,Williams,0 days 02:17:01.574000,,1,13.0,,,False,True,Bahrain2023,2023,97.462,0,25.0,45.0,96.037,1.4249999999999972,0.036000000000001364
0 days 02:20:17.477000,SAR,2,0 days 00:01:38.441000,46.0,4.0,,,0 days 00:00:31.144000,0 days 00:00:43.267000,0 days 00:00:24.030000,0 days 02:19:10.184000,0 days 02:19:53.451000,0 days 02:20:17.481000,234.0,250.0,292.0,327.0,False,SOFT,6.0,True,Williams,0 days 02:18:39.036000,,1,13.0,,,False,True,Bahrain2023,2023,98.441,0,36.0,46.0,96.037,2.4039999999999964,0.8520000000000039
0 days 02:21:54.704000,SAR,2,0 days 00:01:37.227000,47.0,4.0,,,0 days 00:00:31.054000,0 days 00:00:42.356000,0 days 00:00:23.817000,0 days 02:20:48.535000,0 days 02:21:30.891000,0 days 02:21:54.708000,237.0,258.0,284.0,328.0,False,SOFT,7.0,True,Williams,0 days 02:20:17.477000,,1,12.0,,,False,True,Bahrain2023,2023,97.227,0,49.0,47.0,96.037,1.1899999999999977,-0.16849999999999454
0 days 02:23:31.772000,SAR,2,0 days 00:01:37.068000,48.0,4.0,,,0 days 00:00:30.916000,0 days 00:00:42.280000,0 days 00:00:23.872000,0 days 02:22:25.624000,0 days 02:23:07.904000,0 days 02:23:31.776000,236.0,256.0,284.0,308.0,False,SOFT,8.0,True,Williams,0 days 02:21:54.704000,,1,12.0,,,False,True,Bahrain2023,2023,97.068,0,64.0,48.0,96.037,1.0309999999999917,-0.4059999999999917
0 days 02:25:08.997000,SAR,2,0 days 00:01:37.225000,49.0,4.0,,,0 days 00:00:30.906000,0 days 00:00:42.422000,0 days 00:00:23.897000,0 days 02:24:02.682000,0 days 02:24:45.104000,0 days 02:25:09.001000,236.0,253.0,284.0,308.0,False,SOFT,9.0,True,Williams,0 days 02:23:31.772000,,1,12.0,,,False,True,Bahrain2023,2023,97.225,0,81.0,49.0,96.037,1.1879999999999882,-0.38400000000000034
0 days 02:26:46.287000,SAR,2,0 days 00:01:37.290000,50.0,4.0,,,0 days 00:00:30.955000,0 days 00:00:42.418000,0 days 00:00:23.917000,0 days 02:25:39.956000,0 days 02:26:22.374000,0 days 02:26:46.291000,237.0,256.0,284.0,308.0,False,SOFT,10.0,True,Williams,0 days 02:25:08.997000,,1,12.0,,,False,True,Bahrain2023,2023,97.29,0,100.0,50.0,96.037,1.2530000000000001,-0.31399999999999295
0 days 02:28:23.759000,SAR,2,0 days 00:01:37.472000,51.0,4.0,,,0 days 00:00:31.024000,0 days 00:00:42.523000,0 days 00:00:23.925000,0 days 02:27:17.315000,0 days 02:27:59.838000,0 days 02:28:23.763000,235.0,257.0,284.0,308.0,False,SOFT,11.0,True,Williams,0 days 02:26:46.287000,,1,12.0,,,False,True,Bahrain2023,2023,97.472,0,121.0,51.0,96.037,1.434999999999988,-0.23400000000000887
0 days 02:30:01.215000,SAR,2,0 days 00:01:37.456000,52.0,4.0,,,0 days 00:00:31.031000,0 days 00:00:42.485000,0 days 00:00:23.940000,0 days 02:28:54.794000,0 days 02:29:37.279000,0 days 02:30:01.219000,235.0,257.0,284.0,309.0,False,SOFT,12.0,True,Williams,0 days 02:28:23.759000,,1,12.0,,,False,True,Bahrain2023,2023,97.456,0,144.0,52.0,96.037,1.418999999999997,-0.13299999999999557
0 days 02:31:38.877000,SAR,2,0 days 00:01:37.662000,53.0,4.0,,,0 days 00:00:31.044000,0 days 00:00:42.593000,0 days 00:00:24.025000,0 days 02:30:32.263000,0 days 02:31:14.856000,0 days 02:31:38.881000,236.0,259.0,284.0,308.0,False,SOFT,13.0,True,Williams,0 days 02:30:01.215000,,1,12.0,,,False,True,Bahrain2023,2023,97.662,0,169.0,53.0,96.037,1.625,-0.11599999999999966
0 days 02:33:16.813000,SAR,2,0 days 00:01:37.936000,54.0,4.0,,,0 days 00:00:31.046000,0 days 00:00:42.824000,0 days 00:00:24.066000,0 days 02:32:09.927000,0 days 02:32:52.751000,0 days 02:33:16.817000,235.0,255.0,284.0,309.0,False,SOFT,14.0,True,Williams,0 days 02:31:38.877000,,1,12.0,,,False,True,Bahrain2023,2023,97.936,0,196.0,54.0,96.037,1.899000000000001,0.1980000000000075
